Id,HouseId,Last Hour,TotalConsumption,1SDConsumption,MeanConsumptionForThatHour,SDConsumptionForThatHour
1_0_4-9-2013_1,1,1,11.711,,,
1_0_16-9-2013_1,1,1,81.889,,,
0_1_4-9-2013_1,0,1,328.416,,,
0_8_24-9-2013_1,0,1,4419.372,,,
0_9_4-9-2013_1,0,1,80.011,,,
0_11_17-9-2013_1,0,1,564.135,,,
0_4_6-9-2013_1,0,1,0,,,
0_7_27-9-2013_1,0,1,54.179,,,
0_10_6-9-2013_1,0,1,28.823,,,
0_0_17-9-2013_1,0,1,3212.951,,,
0_4_10-9-2013_1,0,1,0,,,
0_0_26-9-2013_1,0,1,2866.289,,,
0_9_27-9-2013_1,0,1,26.019,,,
0_5_3-9-2013_1,0,1,0,,,
0_0_18-9-2013_1,0,1,163.522,,,
0_0_9-9-2013_1,0,1,1431.6,,,
0_2_8-9-2013_1,0,1,29.044,,,
0_9_17-9-2013_1,0,1,996.549,,,
0_1_3-9-2013_1,0,1,3495.142,,,
0_5_10-9-2013_1,0,1,37.061,,,
0_0_2-9-2013_1,0,1,1709.952,,,
0_4_22-9-2013_1,0,1,0,,,
0_0_24-9-2013_1,0,1,3295.926,,,
0_10_25-9-2013_1,0,1,33.908,,,
0_12_10-9-2013_1,0,1,267.686,,,
0_8_17-9-2013_1,0,1,4249.922,,,
0_1_11-9-2013_1,0,1,509.803,,,
0_1_17-9-2013_1,0,1,8201.757,,,
0_0_12-9-2013_1,0,1,1668.201,,,
0_8_3-9-2013_1,0,1,1790.783,,,
0_5_20-9-2013_1,0,1,41.429,,,
0_12_9-9-2013_1,0,1,185.411,,,
0_1_5-9-2013_1,0,1,3435.685,,,
0_1_7-9-2013_1,0,1,6429.955,,,
0_4_18-9-2013_1,0,1,0,,,
0_1_16-9-2013_1,0,1,3423.431,,,
0_5_12-9-2013_1,0,1,39.373,,,
0_1_15-9-2013_1,0,1,278.767,,,
0_7_12-9-2013_1,0,1,2982.028,,,
0_4_3-9-2013_1,0,1,0,,,
0_1_12-9-2013_1,0,1,3417.406,,,
0_4_7-9-2013_1,0,1,0,,,
0_0_15-9-2013_1,0,1,100.118,,,
0_3_13-9-2013_1,0,1,282.987,,,
0_11_16-9-2013_1,0,1,550.54,,,
0_0_14-9-2013_1,0,1,3387.542,,,
0_0_11-9-2013_1,0,1,239.06,,,
0_9_18-9-2013_1,0,1,168.362,,,
0_10_14-9-2013_1,0,1,557.608,,,
0_7_28-9-2013_1,0,1,0,,,
0_5_18-9-2013_1,0,1,4.316,,,
0_8_12-9-2013_1,0,1,1663.72,,,
0_0_13-9-2013_1,0,1,88.684,,,
0_4_29-9-2013_1,0,1,0,,,
0_10_8-9-2013_1,0,1,26.766,,,
0_5_25-9-2013_1,0,1,43.906,,,
0_8_15-9-2013_1,0,1,137.596,,,
0_9_14-9-2013_1,0,1,818.482,,,
0_12_7-9-2013_1,0,1,188.482,,,
0_1_9-9-2013_1,0,1,2291.174,,,
0_0_22-9-2013_1,0,1,603.577,,,
0_0_10-9-2013_1,0,1,1805.331,,,
0_10_18-9-2013_1,0,1,97.776,,,
0_5_7-9-2013_1,0,1,77.024,,,
0_4_15-9-2013_1,0,1,0,,,
0_2_24-9-2013_1,0,1,7865.125,,,
0_12_4-9-2013_1,0,1,24.273,,,
0_1_8-9-2013_1,0,1,60.565,,,
0_5_24-9-2013_1,0,1,39.058,,,
0_0_30-9-2013_1,0,1,432.827,,,
0_8_5-9-2013_1,0,1,1829.261,,,
0_12_30-9-2013_1,0,1,177.122,,,
0_9_25-9-2013_1,0,1,58.424,,,
0_1_6-9-2013_1,0,1,154.753,,,
0_5_27-9-2013_1,0,1,0,,,
0_7_15-9-2013_1,0,1,72.737,,,
0_13_4-9-2013_1,0,1,224.53,,,
0_5_2-9-2013_1,0,1,39.287,,,
0_11_7-9-2013_1,0,1,599.3,,,
0_0_25-9-2013_1,0,1,309.757,,,
0_3_19-9-2013_1,0,1,1925.637,,,
0_3_18-9-2013_1,0,1,98.555,,,
0_1_13-9-2013_1,0,1,254.525,,,
0_6_28-9-2013_1,0,1,94.415,,,
0_5_15-9-2013_1,0,1,2.218,,,
0_0_29-9-2013_1,0,1,4.634,,,
0_0_16-9-2013_1,0,1,1702.042,,,
0_9_22-9-2013_1,0,1,547.907,,,
0_1_23-9-2013_1,0,1,7587.77,,,
0_11_14-9-2013_1,0,1,556.087,,,
0_11_4-9-2013_1,0,1,49.264,,,
0_0_23-9-2013_1,0,1,1669.672,,,
0_11_25-9-2013_1,0,1,55.198,,,
0_12_23-9-2013_1,0,1,1654.253,,,
0_4_12-9-2013_1,0,1,0,,,
0_8_2-9-2013_1,0,1,1738.425,,,
0_8_11-9-2013_1,0,1,231.421,,,
0_13_2-9-2013_1,0,1,2182.988,,,
0_1_19-9-2013_1,0,1,3149.867,,,
0_9_19-9-2013_1,0,1,1082.133,,,
0_12_5-9-2013_1,0,1,239.093,,,
0_0_20-9-2013_1,0,1,58.004,,,
0_0_19-9-2013_1,0,1,1751.143,,,
0_9_16-9-2013_1,0,1,2658.168,,,
0_7_29-9-2013_1,0,1,0,,,
0_3_3-9-2013_1,0,1,2561.029,,,
0_5_5-9-2013_1,0,1,131.776,,,
0_8_13-9-2013_1,0,1,90.622,,,
0_2_4-9-2013_1,0,1,46.698,,,
0_6_17-9-2013_1,0,1,9185.077,,,
0_1_14-9-2013_1,0,1,8915.113,,,
0_9_30-9-2013_1,0,1,215.986,,,
0_9_4-9-2013_19,0,19,27453.889,24231.39634,13496.88983,10734.5065
0_1_1-9-2013_19,0,19,31849.957,26497.77575,18597.305,7900.470748
0_1_10-9-2013_19,0,19,28529.48,22528.18602,12229.40925,10298.77677
0_10_28-9-2013_19,0,19,228.349,138.552682,69.226,69.32668201
0_9_16-9-2013_19,0,19,18965.401,16808.47123,10619.693,6188.778229
0_1_9-9-2013_19,0,19,9338.097,7952.315545,4036.506333,3915.809212
0_9_19-9-2013_19,0,19,25512.203,13446.529,10373.3915,3073.1375
0_9_15-9-2013_19,0,19,4837.649,3357.310915,2385.51475,971.796165
0_1_17-9-2013_19,0,19,23962.338,16643.98,8557.686333,8086.29367
0_1_2-9-2013_19,0,19,29358.408,23850.4241,15559.55325,8290.870851
0_12_8-9-2013_19,0,19,10901.747,10854.91952,7150.4755,3704.444018
0_0_30-9-2013_19,0,19,7726.443,5565.014898,2395.30825,3169.706648
0_7_12-9-2013_19,0,19,3516.509,3332.362726,2543.8342,788.5285258
0_6_24-9-2013_19,0,19,5699.172,5586.132743,3300.152,2285.980743
0_1_23-9-2013_19,0,19,37762.345,33294.09666,22811.8645,10482.23216
0_1_18-9-2013_19,0,19,8282.563,7340.07631,4866.378333,2473.697976
0_9_11-9-2013_19,0,19,25864.484,22766.20672,13575.19033,9191.016385
0_1_4-9-2013_19,0,19,30000.289,24231.39634,13496.88983,10734.5065
0_9_28-9-2013_19,0,19,228.229,138.552682,69.226,69.32668201
0_6_27-9-2013_19,0,19,7864.521,6004.369433,2996.09725,3008.272183
0_6_25-9-2013_19,0,19,10615.177,10238.87296,8848.299667,1390.573296
0_6_15-9-2013_19,0,19,3364.874,3357.310915,2385.51475,971.796165
0_1_29-9-2013_19,0,19,36553.485,33376.72837,19367.47175,14009.25662
0_7_6-9-2013_19,0,19,12276.428,11662.37579,7165.27125,4497.104536
0_12_21-9-2013_19,0,19,4065.373,1423.85,1423.85,0
0_1_12-9-2013_19,0,19,3357.575,3332.362726,2543.8342,788.5285258
0_0_28-9-2013_19,0,19,143.734,138.552682,69.226,69.32668201
0_1_11-9-2013_19,0,19,28267.968,22766.20672,13575.19033,9191.016385
0_1_16-9-2013_19,0,19,19120.583,16808.47123,10619.693,6188.778229
0_0_30-9-2013_19,0,19,7726.443,5565.014898,2395.30825,3169.706648
0_9_16-9-2013_19,0,19,18965.401,16808.47123,10619.693,6188.778229
0_1_16-9-2013_19,0,19,19120.583,16808.47123,10619.693,6188.778229
0_9_4-9-2013_19,0,19,27453.889,24231.39634,13496.88983,10734.5065
0_1_4-9-2013_19,0,19,30000.289,24231.39634,13496.88983,10734.5065
0_9_19-9-2013_19,0,19,25512.203,13446.529,10373.3915,3073.1375
0_6_25-9-2013_19,0,19,10615.177,10238.87296,8848.299667,1390.573296
0_1_1-9-2013_19,0,19,31849.957,26497.77575,18597.305,7900.470748
0_1_17-9-2013_19,0,19,23962.338,16643.98,8557.686333,8086.29367
0_9_15-9-2013_19,0,19,4837.649,3357.310915,2385.51475,971.796165
0_6_15-9-2013_19,0,19,3364.874,3357.310915,2385.51475,971.796165
0_6_24-9-2013_19,0,19,5699.172,5586.132743,3300.152,2285.980743
0_9_11-9-2013_19,0,19,25864.484,22766.20672,13575.19033,9191.016385
0_1_11-9-2013_19,0,19,28267.968,22766.20672,13575.19033,9191.016385
0_1_10-9-2013_19,0,19,28529.48,22528.18602,12229.40925,10298.77677
0_7_6-9-2013_19,0,19,12276.428,11662.37579,7165.27125,4497.104536
0_1_9-9-2013_19,0,19,9338.097,7952.315545,4036.506333,3915.809212
0_1_2-9-2013_19,0,19,29358.408,23850.4241,15559.55325,8290.870851
0_12_8-9-2013_19,0,19,10901.747,10854.91952,7150.4755,3704.444018
0_1_23-9-2013_19,0,19,37762.345,33294.09666,22811.8645,10482.23216
0_1_18-9-2013_19,0,19,8282.563,7340.07631,4866.378333,2473.697976
0_10_28-9-2013_19,0,19,228.349,138.552682,69.226,69.32668201
0_9_28-9-2013_19,0,19,228.229,138.552682,69.226,69.32668201
0_0_28-9-2013_19,0,19,143.734,138.552682,69.226,69.32668201
0_6_27-9-2013_19,0,19,7864.521,6004.369433,2996.09725,3008.272183
0_1_29-9-2013_19,0,19,36553.485,33376.72837,19367.47175,14009.25662
0_12_21-9-2013_19,0,19,4065.373,1423.85,1423.85,0
0_7_12-9-2013_19,0,19,3516.509,3332.362726,2543.8342,788.5285258
0_1_12-9-2013_19,0,19,3357.575,3332.362726,2543.8342,788.5285258
0_6_22-9-2013_19,0,19,25736.347,,,
0_0_23-9-2013_19,0,19,11045.498,,,
0_9_18-9-2013_19,0,19,5853.014,,,
0_1_6-9-2013_19,0,19,9005.061,,,
0_8_24-9-2013_19,0,19,3406.913,,,
0_0_14-9-2013_19,0,19,1569.346,,,
0_12_16-9-2013_19,0,19,4032.74,,,
0_4_9-9-2013_19,0,19,0,,,
0_11_11-9-2013_19,0,19,552.334,,,
0_3_2-9-2013_19,0,19,7391.572,,,
0_1_14-9-2013_19,0,19,2814.965,,,
0_3_28-9-2013_19,0,19,0,,,
0_0_27-9-2013_19,0,19,3000.108,,,
0_8_16-9-2013_19,0,19,2536.27,,,
0_7_19-9-2013_19,0,19,13446.529,,,
0_4_4-9-2013_19,0,19,0,,,
0_11_19-9-2013_19,0,19,1941.86,,,
0_0_9-9-2013_19,0,19,2771.422,,,
0_4_29-9-2013_19,0,19,0,,,
0_0_17-9-2013_19,0,19,6902.388,,,
0_7_26-9-2013_19,0,19,10291.73,,,
0_1_15-9-2013_19,0,19,3347.675,,,
0_2_26-9-2013_19,0,19,10143.723,,,
0_11_6-9-2013_19,0,19,2012.842,,,
0_5_24-9-2013_19,0,19,223.919,,,
0_3_30-9-2013_19,0,19,1854.79,,,
0_5_30-9-2013_19,0,19,0,,,
0_8_27-9-2013_19,0,19,4177.806,,,
0_0_26-9-2013_19,0,19,11388.173,,,
0_0_21-9-2013_19,0,19,1423.85,,,
0_4_17-9-2013_19,0,19,0,,,
0_3_11-9-2013_19,0,19,8622.492,,,
0_12_4-9-2013_19,0,19,9758.509,,,
0_10_10-9-2013_19,0,19,11778.424,,,
0_10_24-9-2013_19,0,19,638.749,,,
0_10_18-9-2013_19,0,19,1148.356,,,
0_0_24-9-2013_19,0,19,3977.365,,,
0_0_10-9-2013_19,0,19,11046.37,,,
0_8_13-9-2013_19,0,19,11170.262,,,
0_7_8-9-2013_19,0,19,10243.493,,,
0_6_4-9-2013_19,0,19,21971.461,,,
0_12_19-9-2013_19,0,19,9110.013,,,
0_0_25-9-2013_19,0,19,7217.098,,,
0_9_29-9-2013_19,0,19,28090.144,,,
0_3_16-9-2013_19,0,19,8172.749,,,
0_5_4-9-2013_19,0,19,914.75,,,
0_8_9-9-2013_19,0,19,3449.093,,,
0_0_8-9-2013_19,0,19,1448.905,,,
0_8_14-9-2013_19,0,19,1610.833,,,
0_1_3-9-2013_19,0,19,28202.67,,,
0_1_13-9-2013_19,0,19,26420.67,,,
0_11_7-9-2013_19,0,19,541.609,,,
0_12_17-9-2013_19,0,19,5286.477,,,
0_8_18-9-2013_19,0,19,3237.286,,,
0_7_4-9-2013_19,0,19,15795.961,,,
0_6_1-9-2013_19,0,19,21970.101,,,
0_2_7-9-2013_19,0,19,8003.453,,,
0_11_15-9-2013_19,0,19,679.63,,,
0_11_1-9-2013_19,0,19,570.433,,,
0_5_10-9-2013_19,0,19,39.209,,,
0_4_5-9-2013_19,0,19,0,,,
0_11_8-9-2013_19,0,19,606.357,,,
0_9_24-9-2013_19,0,19,2293.12,,,
0_2_28-9-2013_19,0,19,133.17,,,
0_3_6-9-2013_19,0,19,7379.596,,,
0_4_28-9-2013_19,0,19,0,,,
0_0_18-9-2013_19,0,19,3810.999,,,
0_7_25-9-2013_19,0,19,8712.624,,,
0_9_10-9-2013_19,0,19,16696.365,,,
0_0_29-9-2013_19,0,19,12968.218,,,
0_5_17-9-2013_19,0,19,43.845,,,
0_8_7-9-2013_19,0,19,1316.139,,,
0_3_12-9-2013_19,0,19,2327.864,,,
0_4_11-9-2013_19,0,19,0,,,
0_0_13-9-2013_19,0,19,9535.432,,,
0_0_15-9-2013_19,0,19,1351.885,,,
0_6_11-9-2013_19,0,19,21309.369,,,
0_11_16-9-2013_19,0,19,1115.55,,,
0_11_23-9-2013_19,0,19,2051.149,,,
0_8_4-9-2013_19,0,19,12298.878,,,
0_7_2-9-2013_19,0,19,13738.219,,,
0_8_22-9-2013_19,0,19,12500.505,,,
0_8_2-9-2013_19,0,19,11750.014,,,
0_0_1-9-2013_19,0,19,9347.799,,,
0_0_12-9-2013_19,0,19,2090.894,,,
0_1_8-9-2013_19,0,19,6285.111,,,
0_12_18-9-2013_19,0,19,2997.222,,,
0_3_18-9-2013_19,0,19,2505.573,,,
0_4_27-9-2013_19,0,19,0,,,
0_2_15-9-2013_19,0,19,1477.625,,,
0_10_1-9-2013_19,0,19,19995.343,,,
0_2_1-9-2013_19,0,19,17391.574,,,
0_2_10-9-2013_19,0,19,9302.578,,,
0_7_11-9-2013_19,0,19,14340.162,,,
0_9_23-9-2013_19,0,19,28594.628,,,
0_4_30-9-2013_19,0,19,0,,,
0_5_26-9-2013_19,0,19,19.879,,,
0_0_11-9-2013_19,0,19,8911.151,,,
0_3_17-9-2013_19,0,19,9495.014,,,
0_1_7-9-2013_19,0,19,5873.302,,,
0_11_13-9-2013_19,0,19,535.191,,,
0_1_5-9-2013_19,0,19,3926.654,,,
0_0_16-9-2013_19,0,19,4565.747,,,
0_4_6-9-2013_19,0,19,0,,,
0_3_27-9-2013_19,0,19,1119.76,,,
0_6_8-9-2013_19,0,19,10624.393,,,
0_10_5-9-2013_19,0,19,388.723,,,
0_0_2-9-2013_19,0,19,9315.874,,,
0_8_1-9-2013_19,0,19,12427.094,,,
0_2_12-9-2013_19,0,19,1426.329,,,
0_2_17-9-2013_19,0,19,10942.533,,,
0_6_23-9-2013_19,0,19,27239.576,,,
0_6_29-9-2013_19,0,19,27948.184,,,
0_12_14-9-2013_19,0,19,240.295,,,
0_7_23-9-2013_19,0,19,15200.039,,,
0_0_19-9-2013_19,0,19,7300.254,,,
0_4_7-9-2013_19,0,19,0,,,
0_12_15-9-2013_19,0,19,1599.426,,,
0_9_22-9-2013_19,0,19,25403.235,,,
0_0_22-9-2013_19,0,19,10023.247,,,
0_8_29-9-2013_5,0,5,4579.407,3151.513778,1801.131333,1350.382444
0_1_12-9-2013_5,0,5,3543.331,2778.79677,1321.12775,1457.66902
0_6_5-9-2013_5,0,5,3561.959,3485.173695,2053.860333,1431.313362
0_1_10-9-2013_5,0,5,3629.422,3095.936005,1782.652286,1313.283719
0_1_2-9-2013_5,0,5,2845.221,2629.100337,1473.303667,1155.79667
0_13_3-9-2013_5,0,5,22117.082,12647.12987,7807.27625,4839.853618
0_9_9-9-2013_5,0,5,2566.068,2243.671,1828.975,414.696
0_3_25-9-2013_5,0,5,1825.284,1568.521173,801.0678,767.4533733
0_0_22-9-2013_5,0,5,3383.729,2979.937205,1481.042,1498.895205
0_6_19-9-2013_5,0,5,9272.929,9099.748695,5293.1825,3806.566195
0_6_14-9-2013_5,0,5,4124.43,3448.856232,2210.1742,1238.682032
0_10_8-9-2013_5,0,5,8684.774,6770.989475,3717.34375,3053.645725
0_9_3-9-2013_5,0,5,15833.112,12647.12987,7807.27625,4839.853618
0_6_18-9-2013_5,0,5,3893.3,3525.133445,2084.0045,1441.128945
0_6_20-9-2013_5,0,5,10204.633,7835.582373,4097.4545,3738.127873
0_0_29-9-2013_5,0,5,3324.16,3151.513778,1801.131333,1350.382444
0_8_22-9-2013_5,0,5,4497.983,2979.937205,1481.042,1498.895205
0_0_25-9-2013_5,0,5,1585.564,1568.521173,801.0678,767.4533733
0_9_7-9-2013_5,0,5,2648.885,2249.493,2139.4645,110.0285
0_9_17-9-2013_5,0,5,15043.46,12871.74367,8753.568667,4118.175005
0_1_1-9-2013_5,0,5,3077.71,2864.036608,2276.648333,587.3882748
0_7_10-9-2013_5,0,5,3099.552,3095.936005,1782.652286,1313.283719
0_9_6-9-2013_5,0,5,14806.972,6061.756,3096.739,2965.017
0_1_15-9-2013_5,0,5,3051.633,2496.61005,1415.14,1081.47005
0_1_4-9-2013_5,0,5,10861.419,8689.259123,5476.44,3212.819123
0_3_8-9-2013_5,0,5,7087.791,6770.989475,3717.34375,3053.645725
0_9_24-9-2013_5,0,5,2635.783,1605.849,1605.849,0
0_3_25-9-2013_5,0,5,1825.284,1568.521173,801.0678,767.4533733
0_0_25-9-2013_5,0,5,1585.564,1568.521173,801.0678,767.4533733
0_9_17-9-2013_5,0,5,15043.46,12871.74367,8753.568667,4118.175005
0_1_2-9-2013_5,0,5,2845.221,2629.100337,1473.303667,1155.79667
0_9_9-9-2013_5,0,5,2566.068,2243.671,1828.975,414.696
0_6_20-9-2013_5,0,5,10204.633,7835.582373,4097.4545,3738.127873
0_0_22-9-2013_5,0,5,3383.729,2979.937205,1481.042,1498.895205
0_8_22-9-2013_5,0,5,4497.983,2979.937205,1481.042,1498.895205
0_9_6-9-2013_5,0,5,14806.972,6061.756,3096.739,2965.017
0_8_29-9-2013_5,0,5,4579.407,3151.513778,1801.131333,1350.382444
0_0_29-9-2013_5,0,5,3324.16,3151.513778,1801.131333,1350.382444
0_6_18-9-2013_5,0,5,3893.3,3525.133445,2084.0045,1441.128945
0_9_7-9-2013_5,0,5,2648.885,2249.493,2139.4645,110.0285
0_1_4-9-2013_5,0,5,10861.419,8689.259123,5476.44,3212.819123
0_1_15-9-2013_5,0,5,3051.633,2496.61005,1415.14,1081.47005
0_6_5-9-2013_5,0,5,3561.959,3485.173695,2053.860333,1431.313362
0_6_19-9-2013_5,0,5,9272.929,9099.748695,5293.1825,3806.566195
0_1_12-9-2013_5,0,5,3543.331,2778.79677,1321.12775,1457.66902
0_10_8-9-2013_5,0,5,8684.774,6770.989475,3717.34375,3053.645725
0_3_8-9-2013_5,0,5,7087.791,6770.989475,3717.34375,3053.645725
0_1_1-9-2013_5,0,5,3077.71,2864.036608,2276.648333,587.3882748
0_6_14-9-2013_5,0,5,4124.43,3448.856232,2210.1742,1238.682032
0_9_24-9-2013_5,0,5,2635.783,1605.849,1605.849,0
0_1_10-9-2013_5,0,5,3629.422,3095.936005,1782.652286,1313.283719
0_7_10-9-2013_5,0,5,3099.552,3095.936005,1782.652286,1313.283719
0_13_3-9-2013_5,0,5,22117.082,12647.12987,7807.27625,4839.853618
0_9_3-9-2013_5,0,5,15833.112,12647.12987,7807.27625,4839.853618
0_3_4-9-2013_5,0,5,3622.203,,,
0_4_12-9-2013_5,0,5,0,,,
0_5_5-9-2013_5,0,5,130.531,,,
0_0_9-9-2013_5,0,5,1414.279,,,
0_5_12-9-2013_5,0,5,31.048,,,
0_3_7-9-2013_5,0,5,2029.436,,,
0_11_14-9-2013_5,0,5,574.605,,,
0_11_25-9-2013_5,0,5,542.714,,,
0_5_25-9-2013_5,0,5,41.231,,,
0_0_26-9-2013_5,0,5,1693.575,,,
0_4_15-9-2013_5,0,5,0,,,
0_3_14-9-2013_5,0,5,1877.82,,,
0_0_1-9-2013_5,0,5,1685.69,,,
0_2_4-9-2013_5,0,5,4855.526,,,
0_5_15-9-2013_5,0,5,41.24,,,
0_0_19-9-2013_5,0,5,3376.861,,,
0_12_17-9-2013_5,0,5,1382.849,,,
0_10_17-9-2013_5,0,5,8457.949,,,
0_0_11-9-2013_5,0,5,1691.535,,,
0_12_23-9-2013_5,0,5,1398.61,,,
0_12_26-9-2013_5,0,5,209.615,,,
0_4_3-9-2013_5,0,5,0,,,
0_5_2-9-2013_5,0,5,17.812,,,
0_10_12-9-2013_5,0,5,1577.626,,,
0_0_27-9-2013_5,0,5,1716.62,,,
0_3_10-9-2013_5,0,5,2547.4,,,
0_4_23-9-2013_5,0,5,0,,,
0_0_10-9-2013_5,0,5,1709.536,,,
0_1_9-9-2013_5,0,5,2243.671,,,
0_1_11-9-2013_5,0,5,3497.9,,,
0_4_25-9-2013_5,0,5,0,,,
0_8_8-9-2013_5,0,5,1409.233,,,
0_7_20-9-2013_5,0,5,2979.747,,,
0_2_14-9-2013_5,0,5,445.316,,,
0_6_3-9-2013_5,0,5,12293.637,,,
0_1_3-9-2013_5,0,5,7583.391,,,
0_0_30-9-2013_5,0,5,451.84,,,
0_0_2-9-2013_5,0,5,1556.878,,,
0_7_3-9-2013_5,0,5,11352.077,,,
0_0_24-9-2013_5,0,5,1605.849,,,
0_4_22-9-2013_5,0,5,0,,,
0_9_13-9-2013_5,0,5,2975.143,,,
0_7_29-9-2013_5,0,5,2037.408,,,
0_8_26-9-2013_5,0,5,1582.811,,,
0_11_22-9-2013_5,0,5,575.763,,,
0_1_19-9-2013_5,0,5,8522.94,,,
0_5_8-9-2013_5,0,5,63.447,,,
0_5_29-9-2013_5,0,5,41.826,,,
0_0_16-9-2013_5,0,5,3251.357,,,
0_9_1-9-2013_5,0,5,1243.281,,,
0_9_14-9-2013_5,0,5,801.929,,,
0_4_18-9-2013_5,0,5,0,,,
0_0_13-9-2013_5,0,5,1615.239,,,
0_9_2-9-2013_5,0,5,973.147,,,
0_1_13-9-2013_5,0,5,3503.389,,,
0_0_20-9-2013_5,0,5,3167.981,,,
0_13_5-9-2013_5,0,5,2091.512,,,
0_8_23-9-2013_5,0,5,1620.345,,,
0_12_25-9-2013_5,0,5,185.626,,,
0_1_6-9-2013_5,0,5,6061.756,,,
0_12_10-9-2013_5,0,5,269.849,,,
0_1_18-9-2013_5,0,5,2792.784,,,
0_7_30-9-2013_5,0,5,957.86,,,
0_11_26-9-2013_5,0,5,517.411,,,
0_1_17-9-2013_5,0,5,12462.696,,,
0_0_18-9-2013_5,0,5,1649.934,,,
0_3_1-9-2013_5,0,5,2066.545,,,
0_11_1-9-2013_5,0,5,585.674,,,
0_0_28-9-2013_5,0,5,144.577,,,
0_0_14-9-2013_5,0,5,1683.037,,,
0_1_14-9-2013_5,0,5,2920.268,,,
0_8_17-9-2013_5,0,5,4121.233,,,
0_1_7-9-2013_5,0,5,2249.493,,,
0_8_15-9-2013_5,0,5,1751.714,,,
0_0_12-9-2013_5,0,5,1710.132,,,
0_0_8-9-2013_5,0,5,1354.277,,,
0_3_22-9-2013_5,0,5,2512.023,,,
0_12_27-9-2013_5,0,5,197.752,,,
0_9_27-9-2013_5,0,5,1044.863,,,
0_7_28-9-2013_5,0,5,0,,,
0_9_19-9-2013_5,0,5,1090.908,,,
0_5_6-9-2013_5,0,5,131.722,,,
0_10_20-9-2013_5,0,5,1600.918,,,
0_9_4-9-2013_5,0,5,8424.928,,,
0_9_10-9-2013_5,0,5,2917.855,,,
0_1_16-9-2013_5,0,5,8814.303,,,
0_1_8-9-2013_5,0,5,6363.86,,,
0_11_17-9-2013_5,0,5,460.054,,,
0_7_17-9-2013_5,0,5,10787.556,,,
0_2_25-9-2013_5,0,5,553.26,,,
0_8_6-9-2013_5,0,5,1419.761,,,
0_3_15-9-2013_5,0,5,1829.112,,,
0_10_1-9-2013_5,0,5,799.312,,,
0_0_17-9-2013_5,0,5,3010.454,,,
0_8_4-9-2013_5,0,5,2566.612,,,
0_7_15-9-2013_5,0,5,1834.496,,,
0_9_25-9-2013_5,0,5,1002.306,,,
0_1_5-9-2013_5,0,5,2469.091,,,
0_5_22-9-2013_5,0,5,28.416,,,
0_2_10-9-2013_5,0,5,1457.751,,,
0_11_18-9-2013_5,0,5,544.769,,,
0_4_19-9-2013_5,0,5,0,,,
0_8_11-9-2013_5,0,5,1731.941,,,
0_5_10-9-2013_5,0,5,34.905,,,
0_4_10-9-2013_5,0,5,0,,,
0_0_23-9-2013_5,0,5,3258.443,,,
0_5_20-9-2013_5,0,5,37.457,,,
0_9_16-9-2013_5,0,5,2726.077,,,
0_8_5-9-2013_5,0,5,1426.691,,,
0_8_30-9-2013_5,0,5,464.813,,,
0_0_15-9-2013_5,0,5,1734.359,,,
0_13_1-9-2013_5,0,5,2568.281,,,
0_10_16-9-2013_5,0,5,1556.747,,,
0_12_24-9-2013_5,0,5,180.824,,,
2_0_2-9-2013_3,2,3,663.581,,,
2_0_1-9-2013_3,2,3,660.674,,,
2_0_2-9-2013_0,2,0,683.795,,,
2_0_3-9-2013_0,2,0,658.056,,,
2_0_2-9-2013_13,2,13,646.803,,,
2_0_1-9-2013_13,2,13,2990.312,,,
0_8_1-9-2013_22,0,22,1617.903,,,
0_9_9-9-2013_22,0,22,2670.541,,,
0_1_7-9-2013_22,0,22,3879.504,,,
0_8_12-9-2013_22,0,22,1211.645,,,
0_3_2-9-2013_22,0,22,2155.825,,,
0_5_23-9-2013_22,0,22,37.248,,,
0_12_8-9-2013_22,0,22,152.524,,,
0_13_7-9-2013_22,0,22,1557.492,,,
0_2_23-9-2013_22,0,22,7896.507,,,
0_7_12-9-2013_22,0,22,2076.761,,,
0_0_29-9-2013_22,0,22,3406.3,,,
0_0_15-9-2013_22,0,22,1871.145,,,
0_9_22-9-2013_22,0,22,12401.051,,,
0_4_28-9-2013_22,0,22,0,,,
0_4_11-9-2013_22,0,22,0,,,
0_7_28-9-2013_22,0,22,0,,,
0_1_6-9-2013_22,0,22,6387.553,,,
0_0_12-9-2013_22,0,22,1212.899,,,
0_5_26-9-2013_22,0,22,206.945,,,
0_0_21-9-2013_22,0,22,502.358,,,
0_2_18-9-2013_22,0,22,10490.839,,,
0_4_27-9-2013_22,0,22,0,,,
0_0_26-9-2013_22,0,22,4434.278,,,
0_1_10-9-2013_22,0,22,10084.781,,,
0_3_12-9-2013_22,0,22,2008.774,,,
0_13_2-9-2013_22,0,22,5197.65,,,
0_11_1-9-2013_22,0,22,547.707,,,
0_5_17-9-2013_22,0,22,76.397,,,
0_8_4-9-2013_22,0,22,1924.624,,,
0_0_10-9-2013_22,0,22,1824.707,,,
0_0_13-9-2013_22,0,22,2437.886,,,
0_0_19-9-2013_22,0,22,3351.065,,,
0_11_7-9-2013_22,0,22,580.089,,,
0_5_14-9-2013_22,0,22,44.299,,,
0_1_15-9-2013_22,0,22,8398.724,,,
0_4_29-9-2013_22,0,22,0,,,
0_12_17-9-2013_22,0,22,4964.448,,,
0_3_6-9-2013_22,0,22,6794.625,,,
0_11_3-9-2013_22,0,22,603.966,,,
0_4_5-9-2013_22,0,22,0,,,
